,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,population_density,total_deaths_per_million
87392,23/3/21,NZL,482.177,0.7,37.9,18.206,5.076
87393,24/3/21,NZL,483.348,0.74,37.9,18.206,5.076
87394,25/3/21,NZL,483.934,0.77,37.9,18.206,5.076
87395,26/3/21,NZL,484.324,0.84,37.9,18.206,5.076
87396,27/3/21,NZL,484.52,0.86,37.9,18.206,5.076
87397,28/3/21,NZL,486.667,0.87,37.9,18.206,5.076
87398,29/3/21,NZL,487.057,0.95,37.9,18.206,5.076
87399,30/3/21,NZL,487.448,1.03,37.9,18.206,5.076
87400,31/3/21,NZL,488.229,1.14,37.9,18.206,5.076
87401,1/4/21,NZL,488.229,1.24,37.9,18.206,5.076
87402,2/4/21,NZL,488.229,1.27,37.9,18.206,5.076
87403,3/4/21,NZL,488.229,1.3,37.9,18.206,5.076
87404,4/4/21,NZL,489.4,1.31,37.9,18.206,5.076
87405,5/4/21,NZL,492.719,1.33,37.9,18.206,5.076
87406,6/4/21,NZL,494.085,1.4,37.9,18.206,5.076
87407,7/4/21,NZL,498.77,1.5,37.9,18.206,5.076
87408,8/4/21,NZL,499.941,1.63,37.9,18.206,5.076
87409,9/4/21,NZL,501.894,1.73,37.9,18.206,5.076
87410,10/4/21,NZL,502.479,1.8,37.9,18.206,5.076
87411,11/4/21,NZL,504.236,1.84,37.9,18.206,5.076
87412,12/4/21,NZL,505.017,1.96,37.9,18.206,5.076
87413,13/4/21,NZL,505.407,2.1,37.9,18.206,5.076
87414,14/4/21,NZL,505.798,2.22,37.9,18.206,5.076
87415,15/4/21,NZL,505.798,2.36,37.9,18.206,5.076
87416,16/4/21,NZL,505.798,2.49,37.9,18.206,5.076
87417,17/4/21,NZL,506.579,2.57,37.9,18.206,5.076
87418,18/4/21,NZL,506.774,2.6,37.9,18.206,5.076
87419,19/4/21,NZL,506.969,2.7,37.9,18.206,5.076
87420,20/4/21,NZL,507.36,2.82,37.9,18.206,5.076
87421,21/4/21,NZL,507.555,2.95,37.9,18.206,5.076
87422,22/4/21,NZL,507.555,3.08,37.9,18.206,5.076
87423,23/4/21,NZL,507.555,3.24,37.9,18.206,5.076
87424,24/4/21,NZL,507.75,3.3,37.9,18.206,5.076
87425,25/4/21,NZL,507.75,3.33,37.9,18.206,5.076
87426,26/4/21,NZL,509.312,3.36,37.9,18.206,5.076
87427,27/4/21,NZL,509.312,3.49,37.9,18.206,5.076
87428,28/4/21,NZL,510.093,3.63,37.9,18.206,5.076
87429,29/4/21,NZL,510.093,3.78,37.9,18.206,5.076
87430,30/4/21,NZL,510.093,3.94,37.9,18.206,5.076
87431,1/5/21,NZL,511.069,4.01,37.9,18.206,5.076
87432,2/5/21,NZL,511.849,4.04,37.9,18.206,5.076
87433,3/5/21,NZL,512.045,4.16,37.9,18.206,5.076
87434,4/5/21,NZL,513.216,4.33,37.9,18.206,5.076
87435,5/5/21,NZL,513.997,4.51,37.9,18.206,5.076
87436,6/5/21,NZL,514.192,4.68,37.9,18.206,5.076
87437,7/5/21,NZL,514.192,4.88,37.9,18.206,5.076
87438,8/5/21,NZL,515.754,4.97,37.9,18.206,5.076
87439,9/5/21,NZL,516.144,5,37.9,18.206,5.076
87440,10/5/21,NZL,516.144,5.14,37.9,18.206,5.076
87441,11/5/21,NZL,515.949,5.32,37.9,18.206,5.076
87442,12/5/21,NZL,516.144,5.5,37.9,18.206,5.076
87443,13/5/21,NZL,516.339,5.69,37.9,18.206,5.076
87444,14/5/21,NZL,516.339,5.87,37.9,18.206,5.076
87445,15/5/21,NZL,516.535,5.94,37.9,18.206,5.076
87446,16/5/21,NZL,517.511,5.98,37.9,18.206,5.076
87447,17/5/21,NZL,517.901,6.12,37.9,18.206,5.076
87448,18/5/21,NZL,518.877,6.31,37.9,18.206,5.076
87449,19/5/21,NZL,519.072,6.48,37.9,18.206,5.076
87450,20/5/21,NZL,519.658,6.65,37.9,18.206,5.076
87451,21/5/21,NZL,519.853,6.81,37.9,18.206,5.076
87452,22/5/21,NZL,521.024,6.9,37.9,18.206,5.076
87453,23/5/21,NZL,521.024,6.94,37.9,18.206,5.076
87454,24/5/21,NZL,521.22,7.09,37.9,18.206,5.076
87455,25/5/21,NZL,521.22,7.28,37.9,18.206,5.076
87456,26/5/21,NZL,521.415,7.49,37.9,18.206,5.076
87457,27/5/21,NZL,521.415,7.68,37.9,18.206,5.076
87458,28/5/21,NZL,521.415,7.9,37.9,18.206,5.076
87459,29/5/21,NZL,521.805,8.01,37.9,18.206,5.076
87460,30/5/21,NZL,522.001,8.08,37.9,18.206,5.076
87461,31/5/21,NZL,522.001,8.25,37.9,18.206,5.076
87462,1/6/21,NZL,523.172,8.49,37.9,18.206,5.076
87463,2/6/21,NZL,523.562,8.73,37.9,18.206,5.076
87464,3/6/21,NZL,523.757,9.01,37.9,18.206,5.076
87465,4/6/21,NZL,523.757,9.24,37.9,18.206,5.076
87466,5/6/21,NZL,523.757,9.36,37.9,18.206,5.076
87467,6/6/21,NZL,523.757,9.43,37.9,18.206,5.076
87468,7/6/21,NZL,525.71,9.51,37.9,18.206,5.076
87469,8/6/21,NZL,526.49,9.77,37.9,18.206,5.076
87470,9/6/21,NZL,526.686,9.9,37.9,18.206,5.076
87471,10/6/21,NZL,527.662,10.18,37.9,18.206,5.076
87472,11/6/21,NZL,527.662,10.41,37.9,18.206,5.076
87473,12/6/21,NZL,528.833,10.56,37.9,18.206,5.076
87474,13/6/21,NZL,529.028,10.64,37.9,18.206,5.076
87475,14/6/21,NZL,529.028,10.85,37.9,18.206,5.076
87476,15/6/21,NZL,529.419,11.1,37.9,18.206,5.076
87477,16/6/21,NZL,529.809,11.38,37.9,18.206,5.076
87478,17/6/21,NZL,530.004,11.64,37.9,18.206,5.076
87479,18/6/21,NZL,530.004,11.86,37.9,18.206,5.076
87480,19/6/21,NZL,530.785,12,37.9,18.206,5.076
87481,20/6/21,NZL,531.176,12.08,37.9,18.206,5.076
87482,21/6/21,NZL,531.176,12.26,37.9,18.206,5.076
87483,22/6/21,NZL,531.761,12.48,37.9,18.206,5.076
87484,23/6/21,NZL,531.761,12.74,37.9,18.206,5.076
87485,24/6/21,NZL,532.152,12.96,37.9,18.206,5.076
87486,25/6/21,NZL,532.932,13.15,37.9,18.206,5.076
87487,26/6/21,NZL,532.932,13.32,37.9,18.206,5.076
87488,27/6/21,NZL,534.689,13.39,37.9,18.206,5.076
87489,28/6/21,NZL,535.275,13.58,37.9,18.206,5.076
87490,29/6/21,NZL,535.47,13.8,37.9,18.206,5.076
87491,30/6/21,NZL,535.47,14.05,37.9,18.206,5.076
91475,2/1/21,NOR,9196.746,0.04,39.7,14.462,79.771
91476,3/1/21,NOR,9279.078,0.05,39.7,14.462,79.771
91477,4/1/21,NOR,9375.865,0.05,39.7,14.462,82.15
91478,5/1/21,NOR,9546.934,0.11,39.7,14.462,82.699
91479,6/1/21,NOR,9690.925,0.28,39.7,14.462,85.077
91480,7/1/21,NOR,9841.868,0.4,39.7,14.462,85.443
91481,8/1/21,NOR,9967.014,0.43,39.7,14.462,86.358
91482,9/1/21,NOR,10048.066,0.43,39.7,14.462,86.358
91483,10/1/21,NOR,10149.609,0.43,39.7,14.462,86.358
91484,11/1/21,NOR,10228.1,0.44,39.7,14.462,87.456
91485,12/1/21,NOR,10358.369,0.52,39.7,14.462,88.187
91486,13/1/21,NOR,10480.404,0.7,39.7,14.462,93.127
91487,14/1/21,NOR,10563.469,0.86,39.7,14.462,93.493
91488,15/1/21,NOR,10648.729,0.94,39.7,14.462,94.591
91489,16/1/21,NOR,10693.188,0.96,39.7,14.462,94.591
91490,17/1/21,NOR,10730.878,0.96,39.7,14.462,94.591
91491,18/1/21,NOR,10800.953,0.99,39.7,14.462,95.323
91492,19/1/21,NOR,10878.162,1.07,39.7,14.462,96.055
91493,20/1/21,NOR,10957.019,1.26,39.7,14.462,99.348
91494,21/1/21,NOR,11025.081,1.42,39.7,14.462,99.531
91495,22/1/21,NOR,11081.067,1.48,39.7,14.462,99.531
91496,23/1/21,NOR,11124.612,1.49,39.7,14.462,99.531
91497,24/1/21,NOR,11175.658,1.49,39.7,14.462,99.531
91498,25/1/21,NOR,11218.288,1.5,39.7,14.462,100.263
91499,26/1/21,NOR,11269.334,1.54,39.7,14.462,100.629
91500,27/1/21,NOR,11336.481,1.76,39.7,14.462,101.727
91501,28/1/21,NOR,11394.114,1.96,39.7,14.462,101.91
91502,29/1/21,NOR,11448.82,2.03,39.7,14.462,103.19
91503,30/1/21,NOR,11488.705,2.03,39.7,14.462,103.19
91504,31/1/21,NOR,11520.357,2.04,39.7,14.462,103.19
91505,1/2/21,NOR,11574.514,2.04,39.7,14.462,103.739
91506,2/2/21,NOR,11627.756,2.16,39.7,14.462,103.922
91507,3/2/21,NOR,11680.083,2.62,39.7,14.462,105.02
91508,4/2/21,NOR,11748.328,3.1,39.7,14.462,106.484
91509,5/2/21,NOR,11797.91,3.3,39.7,14.462,106.484
91510,6/2/21,NOR,11829.014,3.32,39.7,14.462,106.484
91511,7/2/21,NOR,11850.786,3.32,39.7,14.462,106.484
91512,8/2/21,NOR,11914.091,3.33,39.7,14.462,106.484
91513,9/2/21,NOR,11954.342,3.43,39.7,14.462,106.667
91514,10/2/21,NOR,11992.581,3.85,39.7,14.462,108.313
91515,11/2/21,NOR,12040.883,4.24,39.7,14.462,108.313
91516,12/2/21,NOR,12118.642,4.39,39.7,14.462,108.313
91517,13/2/21,NOR,12147.184,4.41,39.7,14.462,108.313
91518,14/2/21,NOR,12167.127,4.41,39.7,14.462,108.313
91519,15/2/21,NOR,12231.712,4.43,39.7,14.462,108.496
91520,16/2/21,NOR,12284.039,4.54,39.7,14.462,108.496
91521,17/2/21,NOR,12349.539,4.94,39.7,14.462,111.058
91522,18/2/21,NOR,12409.185,5.29,39.7,14.462,111.058
91523,19/2/21,NOR,12460.963,5.49,39.7,14.462,111.058
91524,20/2/21,NOR,12499.019,5.5,39.7,14.462,111.058
91525,21/2/21,NOR,12538.722,5.5,39.7,14.462,111.058
91526,22/2/21,NOR,12580.071,5.55,39.7,14.462,111.241
91527,23/2/21,NOR,12651.426,5.66,39.7,14.462,111.241
91528,24/2/21,NOR,12713.816,5.87,39.7,14.462,113.436
91529,25/2/21,NOR,12814.628,6.07,39.7,14.462,113.436
91530,26/2/21,NOR,12910.499,6.23,39.7,14.462,113.802
91531,27/2/21,NOR,12958.435,6.24,39.7,14.462,113.802
91532,28/2/21,NOR,12991.368,6.25,39.7,14.462,113.802
91533,1/3/21,NOR,13124.747,6.36,39.7,14.462,113.985
91534,2/3/21,NOR,13216.045,6.56,39.7,14.462,113.985
91535,3/3/21,NOR,13342.106,6.89,39.7,14.462,115.632
91536,4/3/21,NOR,13446.394,7.19,39.7,14.462,115.632
91537,5/3/21,NOR,13572.637,7.41,39.7,14.462,115.632
91538,6/3/21,NOR,13639.052,7.42,39.7,14.462,115.632
91539,7/3/21,NOR,13711.505,7.42,39.7,14.462,115.632
91540,8/3/21,NOR,13862.997,7.52,39.7,14.462,115.632
91541,9/3/21,NOR,13993.632,7.75,39.7,14.462,115.632
91542,10/3/21,NOR,14118.961,8.15,39.7,14.462,115.632
91543,11/3/21,NOR,14278.503,8.37,39.7,14.462,116.912
91544,12/3/21,NOR,14444.083,8.41,39.7,14.462,116.912
91545,13/3/21,NOR,14600.332,8.42,39.7,14.462,116.912
91546,14/3/21,NOR,14717.428,8.42,39.7,14.462,116.912
91547,15/3/21,NOR,14875.69,8.42,39.7,14.462,117.095
91548,16/3/21,NOR,15086.095,8.53,39.7,14.462,117.278
91549,17/3/21,NOR,15280.766,8.96,39.7,14.462,118.559
91550,18/3/21,NOR,15469.949,9.35,39.7,14.462,118.559
91551,19/3/21,NOR,15650.898,9.48,39.7,14.462,118.559
91552,20/3/21,NOR,15800.926,9.49,39.7,14.462,118.559
91553,21/3/21,NOR,15906.495,9.5,39.7,14.462,118.559
91554,22/3/21,NOR,16107.021,9.53,39.7,14.462,118.742
91555,23/3/21,NOR,16305.534,9.78,39.7,14.462,118.742
91556,24/3/21,NOR,16485.568,10.5,39.7,14.462,120.023
91557,25/3/21,NOR,16637.609,11.22,39.7,14.462,120.023
91558,26/3/21,NOR,16833.744,11.55,39.7,14.462,120.023
91559,27/3/21,NOR,16918.272,11.56,39.7,14.462,120.023
91560,28/3/21,NOR,17042.869,11.57,39.7,14.462,120.023
91561,29/3/21,NOR,17223.818,11.66,39.7,14.462,120.755
91562,30/3/21,NOR,17419.404,12.26,39.7,14.462,120.938
91563,31/3/21,NOR,17578.764,12.94,39.7,14.462,123.133
91564,1/4/21,NOR,17705.19,13.12,39.7,14.462,123.133
91565,2/4/21,NOR,17822.285,13.2,39.7,14.462,123.133
91566,3/4/21,NOR,17948.895,13.21,39.7,14.462,123.133
91567,4/4/21,NOR,18053.915,13.22,39.7,14.462,123.133
91568,5/4/21,NOR,18158.752,13.25,39.7,14.462,123.682
91569,6/4/21,NOR,18323.417,13.6,39.7,14.462,123.865
91570,7/4/21,NOR,18494.12,14.69,39.7,14.462,124.963
91571,8/4/21,NOR,18654.761,15.75,39.7,14.462,125.146
91572,9/4/21,NOR,18793.628,16.26,39.7,14.462,125.146
91573,10/4/21,NOR,18840.284,16.28,39.7,14.462,125.146
91574,11/4/21,NOR,18958.66,16.29,39.7,14.462,125.146
91575,12/4/21,NOR,19077.219,16.37,39.7,14.462,125.695
91576,13/4/21,NOR,19212.427,16.84,39.7,14.462,125.878
91577,14/4/21,NOR,19322.021,18.09,39.7,14.462,129.171
91578,15/4/21,NOR,19434.909,19.3,39.7,14.462,129.354
91579,16/4/21,NOR,19526.938,19.83,39.7,14.462,129.537
91580,17/4/21,NOR,19603.233,19.87,39.7,14.462,129.537
91581,18/4/21,NOR,19670.197,19.9,39.7,14.462,129.537
91582,19/4/21,NOR,19764.971,20.02,39.7,14.462,129.72
91583,20/4/21,NOR,19822.421,20.38,39.7,14.462,129.72
91584,21/4/21,NOR,19967.876,21.48,39.7,14.462,134.294
91585,22/4/21,NOR,20049.111,22.42,39.7,14.462,134.477
91586,23/4/21,NOR,20136.932,22.76,39.7,14.462,134.66
91587,24/4/21,NOR,20197.126,22.77,39.7,14.462,134.66
91588,25/4/21,NOR,20237.744,22.78,39.7,14.462,134.66
91589,26/4/21,NOR,20338.373,22.82,39.7,14.462,134.66
91590,27/4/21,NOR,20434.245,23.18,39.7,14.462,134.66
91591,28/4/21,NOR,20520.237,24.26,39.7,14.462,137.77
91592,29/4/21,NOR,20590.677,25.26,39.7,14.462,137.953
91593,30/4/21,NOR,20669.167,25.74,39.7,14.462,138.319
91594,1/5/21,NOR,20722.043,25.76,39.7,14.462,138.319
91595,2/5/21,NOR,20760.465,25.78,39.7,14.462,138.319
91596,3/5/21,NOR,20848.836,25.84,39.7,14.462,138.502
91597,4/5/21,NOR,20937.389,26.03,39.7,14.462,138.502
91598,5/5/21,NOR,21023.198,26.78,39.7,14.462,140.332
91599,6/5/21,NOR,21115.776,27.43,39.7,14.462,140.332
91600,7/5/21,NOR,21190.242,27.71,39.7,14.462,140.332
91601,8/5/21,NOR,21248.058,27.72,39.7,14.462,140.332
91602,9/5/21,NOR,21290.322,27.73,39.7,14.462,140.332
91603,10/5/21,NOR,21410.527,27.77,39.7,14.462,140.332
91604,11/5/21,NOR,21497.068,28.1,39.7,14.462,140.332
91605,12/5/21,NOR,21588.549,28.88,39.7,14.462,141.612
91606,13/5/21,NOR,21647.097,29.11,39.7,14.462,141.612
91607,14/5/21,NOR,21724.855,29.32,39.7,14.462,141.612
91608,15/5/21,NOR,21781.939,29.36,39.7,14.462,141.612
91609,16/5/21,NOR,21827.131,29.38,39.7,14.462,141.612
91610,17/5/21,NOR,21863.906,29.39,39.7,14.462,141.612
91611,18/5/21,NOR,21921.356,29.47,39.7,14.462,141.612
91612,19/5/21,NOR,22008.812,29.62,39.7,14.462,142.893
91613,20/5/21,NOR,22101.207,29.79,39.7,14.462,142.893
91614,21/5/21,NOR,22231.842,29.88,39.7,14.462,142.893
91615,22/5/21,NOR,22314.541,29.9,39.7,14.462,142.893
91616,23/5/21,NOR,22397.056,29.92,39.7,14.462,142.893
91617,24/5/21,NOR,22440.601,29.94,39.7,14.462,143.076
91618,25/5/21,NOR,22534.094,30.01,39.7,14.462,143.076
91619,26/5/21,NOR,22625.392,30.19,39.7,14.462,143.259
91620,27/5/21,NOR,22700.224,30.37,39.7,14.462,143.259
91621,28/5/21,NOR,22762.247,30.46,39.7,14.462,143.259
91622,29/5/21,NOR,22807.073,30.47,39.7,14.462,143.259
91623,30/5/21,NOR,22837.994,30.48,39.7,14.462,143.259
91624,31/5/21,NOR,22891.418,30.54,39.7,14.462,143.259
91625,1/6/21,NOR,22975.581,30.89,39.7,14.462,143.259
91626,2/6/21,NOR,23040.166,31.86,39.7,14.462,143.625
91627,3/6/21,NOR,23093.042,32.88,39.7,14.462,143.625
91628,4/6/21,NOR,23148.479,33.46,39.7,14.462,143.625
91629,5/6/21,NOR,23179.217,33.53,39.7,14.462,143.625
91630,6/6/21,NOR,23202.636,33.58,39.7,14.462,143.625
91631,7/6/21,NOR,23248.193,33.87,39.7,14.462,143.442
91632,8/6/21,NOR,23282.59,34.37,39.7,14.462,143.442
91633,9/6/21,NOR,23321.378,35.11,39.7,14.462,144.357
91634,10/6/21,NOR,23359.8,35.85,39.7,14.462,144.357
91635,11/6/21,NOR,23396.026,36.25,39.7,14.462,144.357
91636,12/6/21,NOR,23416.518,36.31,39.7,14.462,144.357
91637,13/6/21,NOR,23427.496,36.35,39.7,14.462,144.357
91638,14/6/21,NOR,23469.76,36.71,39.7,14.462,144.357
91639,15/6/21,NOR,23510.377,37.25,39.7,14.462,144.357
91640,16/6/21,NOR,23543.31,38.44,39.7,14.462,144.54
91641,17/6/21,NOR,23583.379,39.53,39.7,14.462,144.54
91642,18/6/21,NOR,23619.422,40.12,39.7,14.462,144.54
91643,19/6/21,NOR,23643.207,40.24,39.7,14.462,144.54
91644,20/6/21,NOR,23662.967,40.32,39.7,14.462,144.54
91645,21/6/21,NOR,23701.755,40.65,39.7,14.462,144.54
91646,22/6/21,NOR,23742.19,41.33,39.7,14.462,144.54
91647,23/6/21,NOR,23774.757,42.76,39.7,14.462,144.906
91648,24/6/21,NOR,23834.402,44.44,39.7,14.462,144.906
91649,25/6/21,NOR,23847.575,45.26,39.7,14.462,144.906
91650,26/6/21,NOR,23874.837,45.42,39.7,14.462,144.906
91651,27/6/21,NOR,23892.584,45.51,39.7,14.462,144.906
91652,28/6/21,NOR,23921.126,46.1,39.7,14.462,144.906
91653,29/6/21,NOR,23974.734,46.98,39.7,14.462,144.906
91654,30/6/21,NOR,24025.78,48.91,39.7,14.462,145.271
92783,2/1/21,OMN,24671.209,0.14,30.7,14.98,286.979
92784,3/1/21,OMN,24774.016,0.17,30.7,14.98,287.362
92785,4/1/21,OMN,24808.476,0.21,30.7,14.98,287.553
92786,5/1/21,OMN,24844.851,0.24,30.7,14.98,287.553
92787,6/1/21,OMN,24866.676,0.27,30.7,14.98,287.936
92788,7/1/21,OMN,24901.52,0.29,30.7,14.98,288.128
92789,8/1/21,OMN,24901.52,0.29,30.7,14.98,288.128
92790,9/1/21,OMN,24901.52,0.29,30.7,14.98,288.128
92791,10/1/21,OMN,25004.518,0.3,30.7,14.98,288.702
92792,11/1/21,OMN,25037.447,0.35,30.7,14.98,288.702
92793,12/1/21,OMN,25068.844,0.4,30.7,14.98,288.702
92794,13/1/21,OMN,25096.03,0.44,30.7,14.98,288.702
92795,14/1/21,OMN,25130.107,0.46,30.7,14.98,288.894
92796,15/1/21,OMN,25130.107,,30.7,14.98,288.894
92797,16/1/21,OMN,25130.107,0.47,30.7,14.98,288.894
92798,17/1/21,OMN,25230.809,0.47,30.7,14.98,289.468
92799,18/1/21,OMN,25273.118,0.47,30.7,14.98,289.851
92800,19/1/21,OMN,25298.964,0.47,30.7,14.98,290.234
92801,20/1/21,OMN,25331.701,0.47,30.7,14.98,290.234
92802,21/1/21,OMN,25364.056,,30.7,14.98,290.425
92803,22/1/21,OMN,25364.056,,30.7,14.98,290.425
92804,23/1/21,OMN,25364.056,0.47,30.7,14.98,290.425
92805,24/1/21,OMN,25470.883,0.47,30.7,14.98,291.191
92806,25/1/21,OMN,25510.896,0.47,30.7,14.98,291.382
92807,26/1/21,OMN,25540.378,0.47,30.7,14.98,291.765
92808,27/1/21,OMN,25572.35,0.47,30.7,14.98,291.957
92809,28/1/21,OMN,25601.833,,30.7,14.98,292.34
92810,29/1/21,OMN,25601.833,,30.7,14.98,292.34
92811,30/1/21,OMN,25601.833,,30.7,14.98,292.34
92812,31/1/21,OMN,25716.318,,30.7,14.98,292.723
92813,1/2/21,OMN,25754.225,,30.7,14.98,293.297
92814,2/2/21,OMN,25785.048,,30.7,14.98,293.297
92815,3/2/21,OMN,25817.785,,30.7,14.98,293.297
92816,4/2/21,OMN,25853.203,,30.7,14.98,293.297
92817,5/2/21,OMN,25853.203,,30.7,14.98,293.297
92818,6/2/21,OMN,25853.203,,30.7,14.98,293.297
92819,7/2/21,OMN,25974.389,,30.7,14.98,293.68
92820,8/2/21,OMN,26034.886,0.51,30.7,14.98,293.871
92821,9/2/21,OMN,26072.601,0.55,30.7,14.98,294.063
92822,10/2/21,OMN,26108.976,0.59,30.7,14.98,294.254
92823,11/2/21,OMN,26155.881,0.63,30.7,14.98,294.637
92824,12/2/21,OMN,26155.881,0.66,30.7,14.98,294.637
92825,13/2/21,OMN,26155.881,0.67,30.7,14.98,294.637
92826,14/2/21,OMN,26286.831,0.7,30.7,14.98,295.211
92827,15/2/21,OMN,26341.584,0.72,30.7,14.98,295.403
92828,16/2/21,OMN,26406.102,0.72,30.7,14.98,295.594
92829,17/2/21,OMN,26459.133,0.75,30.7,14.98,296.552
92830,18/2/21,OMN,26514.27,0.78,30.7,14.98,296.552
92831,19/2/21,OMN,26514.27,0.82,30.7,14.98,296.552
92832,20/2/21,OMN,26514.27,0.83,30.7,14.98,296.552
92833,21/2/21,OMN,26680.446,0.87,30.7,14.98,297.126
92834,22/2/21,OMN,26743.623,0.9,30.7,14.98,297.7
92835,23/2/21,OMN,26800.483,0.93,30.7,14.98,298.083
92836,24/2/21,OMN,26860.023,,30.7,14.98,298.275
92837,25/2/21,OMN,26915.16,,30.7,14.98,299.04
92838,26/2/21,OMN,26915.16,,30.7,14.98,299.04
92839,27/2/21,OMN,26915.16,,30.7,14.98,299.04
92840,28/2/21,OMN,27088.994,,30.7,14.98,300.572
92841,1/3/21,OMN,27148.725,,30.7,14.98,301.912
92842,2/3/21,OMN,27217.838,,30.7,14.98,302.486
92843,3/3/21,OMN,27286.376,,30.7,14.98,303.061
92844,4/3/21,OMN,27357.02,,30.7,14.98,303.061
92845,5/3/21,OMN,27357.02,,30.7,14.98,303.061
92846,6/3/21,OMN,27357.02,,30.7,14.98,303.061
92847,7/3/21,OMN,27559.762,,30.7,14.98,304.592
92848,8/3/21,OMN,27645.722,,30.7,14.98,305.167
92849,9/3/21,OMN,27727.47,1.45,30.7,14.98,305.741
92850,10/3/21,OMN,27809.026,1.52,30.7,14.98,306.315
92851,11/3/21,OMN,27809.026,,30.7,14.98,306.315
92852,12/3/21,OMN,27809.026,,30.7,14.98,306.315
92853,13/3/21,OMN,27809.026,,30.7,14.98,306.315
92854,14/3/21,OMN,28117.256,,30.7,14.98,307.847
92855,15/3/21,OMN,28223.701,1.65,30.7,14.98,308.038
92856,16/3/21,OMN,28336.08,,30.7,14.98,308.996
92857,17/3/21,OMN,28440.993,1.74,30.7,14.98,309.57
92858,18/3/21,OMN,28551.458,,30.7,14.98,310.144
92859,19/3/21,OMN,28551.458,,30.7,14.98,310.144
92860,20/3/21,OMN,28551.458,,30.7,14.98,310.144
92861,21/3/21,OMN,28870.217,,30.7,14.98,310.527
92862,22/3/21,OMN,29009.591,1.95,30.7,14.98,311.867
92863,23/3/21,OMN,29169.64,,30.7,14.98,312.633
92864,24/3/21,OMN,29311.503,2.11,30.7,14.98,314.739
92865,25/3/21,OMN,29451.833,,30.7,14.98,315.888
92866,26/3/21,OMN,29451.833,,30.7,14.98,315.888
92867,27/3/21,OMN,29451.833,,30.7,14.98,315.888
92868,28/3/21,OMN,29882.398,,30.7,14.98,317.994
92869,29/3/21,OMN,30034.79,2.31,30.7,14.98,318.185
92870,30/3/21,OMN,30259.357,,30.7,14.98,319.525
92871,31/3/21,OMN,30481.819,2.54,30.7,14.98,321.248
92872,1/4/21,OMN,30634.976,,30.7,14.98,321.823
92873,2/4/21,OMN,30634.976,,30.7,14.98,321.823
92874,3/4/21,OMN,30634.976,,30.7,14.98,321.823
92875,4/4/21,OMN,31235.929,,30.7,14.98,323.546
92876,5/4/21,OMN,31449.775,2.91,30.7,14.98,329.672
92877,6/4/21,OMN,31680.66,,30.7,14.98,330.821
92878,7/4/21,OMN,31911.354,,30.7,14.98,332.161
92879,8/4/21,OMN,32164.064,,30.7,14.98,334.458
92880,9/4/21,OMN,32164.064,,30.7,14.98,334.458
92881,10/4/21,OMN,32164.064,,30.7,14.98,334.458
92882,11/4/21,OMN,32842.552,,30.7,14.98,340.01
92883,12/4/21,OMN,33125.894,3.24,30.7,14.98,342.499
92884,13/4/21,OMN,33381.476,,30.7,14.98,344.222
92885,14/4/21,OMN,33624.422,3.33,30.7,14.98,345.945
92886,15/4/21,OMN,33822.57,,30.7,14.98,348.625
92887,16/4/21,OMN,33822.57,,30.7,14.98,348.625
92888,17/4/21,OMN,33822.57,,30.7,14.98,348.625
92889,18/4/21,OMN,34466.406,,30.7,14.98,359.538
92890,19/4/21,OMN,34734.241,3.8,30.7,14.98,361.835
92891,20/4/21,OMN,34976.038,,30.7,14.98,365.472
92892,21/4/21,OMN,35182.227,3.8,30.7,14.98,368.727
92893,22/4/21,OMN,35470.929,,30.7,14.98,371.79
92894,23/4/21,OMN,35470.929,,30.7,14.98,371.79
92895,24/4/21,OMN,35470.929,,30.7,14.98,371.79
92896,25/4/21,OMN,36148.269,,30.7,14.98,378.491
92897,26/4/21,OMN,36426.633,,30.7,14.98,379.64
92898,27/4/21,OMN,36642.585,,30.7,14.98,381.363
92899,28/4/21,OMN,36820.248,,30.7,14.98,383.086
92900,29/4/21,OMN,36997.719,,30.7,14.98,384.809
92901,30/4/21,OMN,36997.719,,30.7,14.98,384.809
92902,1/5/21,OMN,36997.719,,30.7,14.98,384.809
92903,2/5/21,OMN,37486.675,,30.7,14.98,391.126
92904,3/5/21,OMN,37695.927,,30.7,14.98,393.041
92905,4/5/21,OMN,37868.612,,30.7,14.98,394.764
92906,5/5/21,OMN,38016.026,,30.7,14.98,396.487
92907,6/5/21,OMN,38163.824,,30.7,14.98,398.784
92908,7/5/21,OMN,38163.824,,30.7,14.98,398.784
92909,8/5/21,OMN,38163.824,,30.7,14.98,398.784
92910,9/5/21,OMN,38547.866,,30.7,14.98,405.868
92911,10/5/21,OMN,38698.535,,30.7,14.98,409.314
92912,11/5/21,OMN,38808.809,,30.7,14.98,411.228
92913,12/5/21,OMN,38808.809,,30.7,14.98,411.228
92914,13/5/21,OMN,38808.809,,30.7,14.98,411.228
92915,14/5/21,OMN,38808.809,,30.7,14.98,411.228
92916,15/5/21,OMN,38808.809,,30.7,14.98,411.228
92917,16/5/21,OMN,39344.478,,30.7,14.98,419.843
92918,17/5/21,OMN,39494.955,4.15,30.7,14.98,422.332
92919,18/5/21,OMN,39650.41,,30.7,14.98,424.821
92920,19/5/21,OMN,39783.657,,30.7,14.98,426.544
92921,20/5/21,OMN,39937.198,,30.7,14.98,428.65
92922,21/5/21,OMN,39937.198,,30.7,14.98,428.65
92923,22/5/21,OMN,39937.198,,30.7,14.98,428.65
