,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,icu_patients_per_million,total_deaths_per_million
8026,2021-03-30,AUT,59995.32,13.66,44.4,59.493,1029.296
8027,2021-03-31,AUT,60403.03599999999,13.9,44.4,58.718999999999994,1032.724
8028,2021-04-01,AUT,60774.922999999995,14.16,44.4,59.051,1035.931
8029,2021-04-02,AUT,61121.818,14.43,44.4,59.382,1039.138
8030,2021-04-03,AUT,61484.858,14.58,44.4,58.94,1043.23
8031,2021-04-04,AUT,61788.184,14.67,44.4,62.147,1044.888
8032,2021-04-05,AUT,62033.344000000005,14.76,44.4,63.032,1048.537
8033,2021-04-06,AUT,62247.32,15.05,44.4,64.469,1052.4080000000001
8034,2021-04-07,AUT,62590.235,15.49,44.4,64.469,1055.615
8035,2021-04-08,AUT,62911.585999999996,16.02,44.4,64.027,1060.038
8036,2021-04-09,AUT,63210.378,16.52,44.4,64.359,1064.24
8037,2021-04-10,AUT,63557.495,16.93,44.4,64.58,1068.442
8038,2021-04-11,AUT,63806.525,17.04,44.4,66.23899999999999,1071.2069999999999
8039,2021-04-12,AUT,64021.386,17.36,44.4,68.008,1073.308
8040,2021-04-13,AUT,64277.162000000004,17.73,44.4,65.907,1077.952
8041,2021-04-14,AUT,64602.492999999995,18.33,44.4,65.133,1081.38
8042,2021-04-15,AUT,64898.632000000005,18.95,44.4,63.141999999999996,1085.14
8043,2021-04-16,AUT,65165.797999999995,19.53,44.4,61.926,1088.458
8044,2021-04-17,AUT,65392.269,19.93,44.4,60.708999999999996,1091.443
8045,2021-04-18,AUT,65621.837,20.1,44.4,60.378,1094.54
8046,2021-04-19,AUT,65855.939,20.39,44.4,62.81100000000001,1097.194
8047,2021-04-20,AUT,66079.978,20.75,44.4,62.036,1101.285
8048,2021-04-21,AUT,66358.976,21.34,44.4,60.931000000000004,1105.487
8049,2021-04-22,AUT,66624.92599999999,22.01,44.4,57.613,1108.694
8050,2021-04-23,AUT,66882.47099999999,22.64,44.4,57.281000000000006,1111.901
8051,2021-04-24,AUT,67118.121,23.03,44.4,56.176,1113.56
8052,2021-04-25,AUT,67342.049,23.32,44.4,57.613,1115.44
8053,2021-04-26,AUT,67515.22,23.62,44.4,57.503,1116.656
8054,2021-04-27,AUT,67694.916,24.03,44.4,57.613,1119.752
8055,2021-04-28,AUT,67953.678,24.53,44.4,57.391999999999996,1122.627
8056,2021-04-29,AUT,68200.165,25.21,44.4,54.075,1125.613
8057,2021-04-30,AUT,68435.815,25.95,44.4,55.95399999999999,1128.488
8058,2021-05-01,AUT,68614.40400000001,26.33,44.4,53.3,1131.5839999999998
8059,2021-05-02,AUT,68794.1,26.5,44.4,52.637,1132.911
8060,2021-05-03,AUT,68914.745,26.7,44.4,53.632,1134.57
8061,2021-05-04,AUT,69068.896,27.16,44.4,51.199,1137.998
8062,2021-05-05,AUT,69250.693,27.84,44.4,48.656000000000006,1140.21
8063,2021-05-06,AUT,69388.367,28.71,44.4,47.661,1142.643
8064,2021-05-07,AUT,69535.773,29.67,44.4,46.666000000000004,1144.633
8065,2021-05-08,AUT,69672.12,30.05,44.4,44.896,1147.177
8066,2021-05-09,AUT,69785.577,30.19,44.4,45.228,1148.0610000000001
8067,2021-05-10,AUT,69876.254,30.56,44.4,42.574,1149.167
8068,2021-05-11,AUT,69972.461,31.11,44.4,39.588,1151.489
8069,2021-05-12,AUT,70104.495,31.98,44.4,37.266,1153.1480000000001
8070,2021-05-13,AUT,70207.668,32.27,44.4,34.944,1154.917
8071,2021-05-14,AUT,70305.755,33.02,44.4,35.607,1156.134
8072,2021-05-15,AUT,70376.969,33.52,44.4,34.833,1157.792
8073,2021-05-16,AUT,70451.391,33.71,44.4,31.516,1158.235
8074,2021-05-17,AUT,70504.02799999999,34.05,44.4,32.069,1158.8980000000001
8075,2021-05-18,AUT,70568.386,34.55,44.4,30.741999999999997,1160.999
8076,2021-05-19,AUT,70667.8,35.38,44.4,29.415,1161.995
8077,2021-05-20,AUT,70729.947,36.23,44.4,27.535,1164.096
8078,2021-05-21,AUT,70804.811,37.04,44.4,25.875999999999998,1164.87
8079,2021-05-22,AUT,70869.28,37.48,44.4,26.208000000000002,1165.644
8080,2021-05-23,AUT,70925.01299999999,37.7,44.4,26.208000000000002,1166.197
8081,2021-05-24,AUT,70964.823,37.83,44.4,24.77,1166.307
8082,2021-05-25,AUT,71008.834,38.26,44.4,24.328000000000003,1166.75
8083,2021-05-26,AUT,71058.043,38.8,44.4,21.895,1168.4080000000001
8084,2021-05-27,AUT,71122.734,39.41,44.4,21.232,1169.182
8085,2021-05-28,AUT,71182.558,40.07,44.4,18.91,1170.8410000000001
8086,2021-05-29,AUT,71237.628,40.36,44.4,18.025,1171.2830000000001
8087,2021-05-30,AUT,71279.539,40.51,44.4,16.477,1171.726
8088,2021-05-31,AUT,71304.86200000001,40.75,44.4,16.808,1172.5
8089,2021-06-01,AUT,71342.128,41.38,44.4,16.256,1173.827
8090,2021-06-02,AUT,71386.36099999999,42.24,44.4,15.039000000000001,1174.49
8091,2021-06-03,AUT,71417.545,42.59,44.4,14.154000000000002,1175.154
8092,2021-06-04,AUT,71454.369,43.28,44.4,12.717,1175.596
8093,2021-06-05,AUT,71484.336,43.65,44.4,16.587,1176.149
8094,2021-06-06,AUT,71524.367,43.92,44.4,15.924000000000001,1176.481
8095,2021-06-07,AUT,71555.219,44.21,44.4,16.145,1176.5910000000001
8096,2021-06-08,AUT,71582.091,44.77,44.4,14.044,1177.365
8097,2021-06-09,AUT,71622.564,45.47,44.4,13.491,1177.697
8098,2021-06-10,AUT,71653.858,46.05,44.4,12.495999999999999,1177.697
8099,2021-06-11,AUT,71677.744,46.67,44.4,10.725999999999999,1177.9180000000001
8100,2021-06-12,AUT,71699.86,46.98,44.4,10.948,1177.9180000000001
8101,2021-06-13,AUT,71725.62599999999,47.17,44.4,10.948,1178.914
8102,2021-06-14,AUT,71738.011,47.39,44.4,10.837,1179.024
8103,2021-06-15,AUT,71750.94900000001,47.91,44.4,10.395,1179.688
8104,2021-06-16,AUT,71767.868,48.47,44.4,10.174,1180.019
8105,2021-06-17,AUT,71787.662,48.93,44.4,9.51,1180.351
8106,2021-06-18,AUT,71801.817,49.41,44.4,9.289,1180.683
8107,2021-06-19,AUT,71816.856,49.74,44.4,9.177999999999999,1180.904
8108,2021-06-20,AUT,71831.342,49.96,44.4,9.289,1181.015
8109,2021-06-21,AUT,71841.73700000001,50.19,44.4,8.847000000000001,1181.015
8110,2021-06-22,AUT,71848.151,50.59,44.4,8.072000000000001,1181.4569999999999
8111,2021-06-23,AUT,71861.089,50.98,44.4,7.7410000000000005,1181.678
8112,2021-06-24,AUT,71869.604,51.35,44.4,7.851,1182.894
8113,2021-06-25,AUT,71879.99799999999,51.74,44.4,7.52,1183.226
8114,2021-06-26,AUT,71899.461,52.03,44.4,8.072000000000001,1183.116
8115,2021-06-27,AUT,71907.091,52.28,44.4,6.9670000000000005,1183.226
8116,2021-06-28,AUT,71914.058,52.45,44.4,6.745,1183.337
8117,2021-06-29,AUT,71917.26400000001,52.81,44.4,6.193,1183.226
8118,2021-06-30,AUT,71923.789,53.18,44.4,6.635,1183.447
12371,2021-01-02,BEL,55807.287000000004,0.01,41.8,41.35,1688.741
12372,2021-01-03,BEL,55879.670999999995,0.01,41.8,40.233000000000004,1693.641
12373,2021-01-04,BEL,55954.97900000001,0.01,41.8,39.889,1697.854
12374,2021-01-05,BEL,56113.846,0.02,41.8,36.966,1704.473
12375,2021-01-06,BEL,56371.49,0.06,41.8,34.731,1709.287
12376,2021-01-07,BEL,56622.772000000004,0.13,41.8,32.754,1713.8429999999998
12377,2021-01-08,BEL,56798.833,0.21,41.8,32.41,1718.658
12378,2021-01-09,BEL,56969.994000000006,0.24,41.8,32.582,1722.612
12379,2021-01-10,BEL,57104.877,0.24,41.8,31.894000000000002,1726.0510000000002
12380,2021-01-11,BEL,57187.405,0.29,41.8,32.496,1729.8329999999999
12381,2021-01-12,BEL,57367.850999999995,0.43,41.8,30.604,1736.023
12382,2021-01-13,BEL,57619.477,0.62,41.8,30.948,1740.8370000000002
12383,2021-01-14,BEL,57846.172999999995,0.82,41.8,29.745,1744.62
12384,2021-01-15,BEL,58035.558,1.02,41.8,29.659000000000002,1749.606
12385,2021-01-16,BEL,58217.809,1.07,41.8,30.26,1753.388
12386,2021-01-17,BEL,58357.935999999994,1.1,41.8,31.55,1756.741
12387,2021-01-18,BEL,58438.057,1.19,41.8,31.721999999999998,1759.922
12388,2021-01-19,BEL,58565.203,1.36,41.8,31.034000000000002,1766.971
12389,2021-01-20,BEL,58823.62,1.54,41.8,28.971,1768.519
12390,2021-01-21,BEL,59044.642,1.8,41.8,29.057,1772.645
12391,2021-01-22,BEL,59254.746,2.06,41.8,29.057,1777.3729999999998
12392,2021-01-23,BEL,59476.8,2.13,41.8,28.111,1781.7579999999998
12393,2021-01-24,BEL,59632.572,2.15,41.8,27.680999999999997,1786.3139999999999
12394,2021-01-25,BEL,59735.045,2.25,41.8,27.939,1789.3229999999999
12395,2021-01-26,BEL,59888.41099999999,2.35,41.8,27.680999999999997,1794.911
12396,2021-01-27,BEL,60148.032,2.46,41.8,26.908,1799.5529999999999
12397,2021-01-28,BEL,60386.59099999999,2.6,41.8,27.767,1803.765
12398,2021-01-29,BEL,60617.242,2.71,41.8,27.08,1806.86
12399,2021-01-30,BEL,60850.815,2.72,41.8,27.08,1810.987
12400,2021-01-31,BEL,61049.915,2.73,41.8,27.08,1813.2220000000002
12401,2021-02-01,BEL,61158.577000000005,2.76,41.8,27.939,1815.973
12402,2021-02-02,BEL,61317.960999999996,2.85,41.8,26.736,1820.185
12403,2021-02-03,BEL,61586.523,2.94,41.8,26.65,1823.882
12404,2021-02-04,BEL,61797.314000000006,3.02,41.8,26.305999999999997,1827.664
12405,2021-02-05,BEL,62019.54,3.09,41.8,26.134,1830.6729999999998
12406,2021-02-06,BEL,62229.128,3.1,41.8,25.101999999999997,1835.5729999999999
12407,2021-02-07,BEL,62378.710999999996,3.11,41.8,25.79,1838.754
12408,2021-02-08,BEL,62453.76,3.13,41.8,25.962,1841.6770000000001
12409,2021-02-09,BEL,62612.886,3.2,41.8,26.478,1845.889
12410,2021-02-10,BEL,62837.862,3.26,41.8,26.048000000000002,1849.328
12411,2021-02-11,BEL,63022.606,3.33,41.8,25.274,1852.681
12412,2021-02-12,BEL,63204.856,3.39,41.8,25.36,1856.807
12413,2021-02-13,BEL,63367.764,3.39,41.8,25.618000000000002,1859.816
12414,2021-02-14,BEL,63498.09099999999,3.39,41.8,26.392,1862.223
12415,2021-02-15,BEL,63571.765,3.41,41.8,27.424,1865.662
12416,2021-02-16,BEL,63719.371,3.45,41.8,26.736,1869.7879999999998
12417,2021-02-17,BEL,63949.505,3.51,41.8,27.08,1873.485
12418,2021-02-18,BEL,64157.545999999995,3.6,41.8,26.994,1875.892
12419,2021-02-19,BEL,64453.015,3.76,41.8,26.994,1879.1589999999999
12420,2021-02-20,BEL,64679.969000000005,3.8,41.8,27.166,1881.566
12421,2021-02-21,BEL,64859.984000000004,3.81,41.8,28.283,1882.941
12422,2021-02-22,BEL,64956.35400000001,3.9,41.8,29.916999999999998,1884.66
12423,2021-02-23,BEL,65137.057,4.0,41.8,30.346,1887.497
12424,2021-02-24,BEL,65404.672999999995,4.13,41.8,31.12,1890.2479999999998
12425,2021-02-25,BEL,65669.108,4.33,41.8,31.721999999999998,1891.796
12426,2021-02-26,BEL,65907.152,4.54,41.8,33.785,1894.203
12427,2021-02-27,BEL,66144.421,4.58,41.8,34.129,1895.75
12428,2021-02-28,BEL,66324.695,4.58,41.8,34.989000000000004,1897.899
12429,2021-03-01,BEL,66392.007,4.68,41.8,35.504,1900.392
12430,2021-03-02,BEL,66568.24,4.82,41.8,36.622,1903.401
12431,2021-03-03,BEL,66848.837,5.03,41.8,37.31,1905.808
12432,2021-03-04,BEL,67076.049,5.38,41.8,36.622,1908.13
12433,2021-03-05,BEL,67313.232,5.72,41.8,37.224000000000004,1909.763
12434,2021-03-06,BEL,67553.855,5.78,41.8,35.762,1911.912
12435,2021-03-07,BEL,67732.838,5.79,41.8,36.536,1913.717
12436,2021-03-08,BEL,67828.864,5.93,41.8,37.482,1916.382
12437,2021-03-09,BEL,68014.811,6.11,41.8,37.912,1919.391
12438,2021-03-10,BEL,68310.023,6.35,41.8,38.857,1921.111
12439,2021-03-11,BEL,68611.166,6.73,41.8,38.513000000000005,1923.088
12440,2021-03-12,BEL,68921.938,7.0,41.8,40.233000000000004,1925.4089999999999
12441,2021-03-13,BEL,69231.24799999999,7.07,41.8,40.748000000000005,1927.4720000000002
12442,2021-03-14,BEL,69485.883,7.07,41.8,41.693999999999996,1929.192
12443,2021-03-15,BEL,69621.539,7.3,41.8,43.242,1938.132
12444,2021-03-16,BEL,69893.62599999999,7.66,41.8,44.875,1940.453
12445,2021-03-17,BEL,70333.43400000001,8.0,41.8,45.907,1942.86
12446,2021-03-18,BEL,70733.95599999999,8.5,41.8,46.68,1944.924
12447,2021-03-19,BEL,71175.828,8.93,41.8,47.282,1947.1589999999999
12448,2021-03-20,BEL,71175.828,9.11,41.8,47.88399999999999,1947.1589999999999
12449,2021-03-21,BEL,71955.121,9.11,41.8,48.915,1952.059
12450,2021-03-22,BEL,72147.0,9.35,41.8,50.635,1953.864
12451,2021-03-23,BEL,72451.06599999999,9.71,41.8,51.666000000000004,1956.8729999999998
12452,2021-03-24,BEL,72993.94900000001,10.16,41.8,54.675,1958.85
12453,2021-03-25,BEL,73468.317,10.67,41.8,56.051,1961.4289999999999
12454,2021-03-26,BEL,73994.694,11.1,41.8,57.34,1964.524
12455,2021-03-27,BEL,74453.072,11.26,41.8,60.263000000000005,1966.0710000000001
12456,2021-03-28,BEL,74856.602,11.28,41.8,61.208999999999996,1968.3929999999998
12457,2021-03-29,BEL,75043.925,11.44,41.8,63.61600000000001,1970.4560000000001
12458,2021-03-30,BEL,75379.713,11.67,41.8,63.358000000000004,1974.3239999999998
12459,2021-03-31,BEL,75862.075,12.3,41.8,64.991,1978.6229999999998
12460,2021-04-01,BEL,76332.05900000001,12.96,41.8,67.914,1981.116
12461,2021-04-02,BEL,76733.09599999999,13.52,41.8,68.86,1984.382
12462,2021-04-03,BEL,77153.39,13.69,41.8,70.579,1988.4229999999998
12463,2021-04-04,BEL,77456.167,13.69,41.8,71.439,1991.776
12464,2021-04-05,BEL,77625.35,13.79,41.8,74.44800000000001,1994.6129999999998
12465,2021-04-06,BEL,77772.268,14.12,41.8,76.683,1998.481
12466,2021-04-07,BEL,78076.506,14.45,41.8,78.14399999999999,2003.1229999999998
12467,2021-04-08,BEL,78493.018,15.4,41.8,78.316,2007.164
12468,2021-04-09,BEL,78910.819,16.43,41.8,79.52,2010.774
12469,2021-04-10,BEL,79303.689,16.99,41.8,77.8,2014.0410000000002
12470,2021-04-11,BEL,79560.645,17.02,41.8,77.285,2017.91
12471,2021-04-12,BEL,79711.34599999999,17.36,41.8,79.00399999999999,2020.489
12472,2021-04-13,BEL,80001.4,17.92,41.8,81.411,2025.905
12473,2021-04-14,BEL,80406.563,18.57,41.8,80.895,2029.085
12474,2021-04-15,BEL,80749.83099999999,19.31,41.8,79.95,2031.922
12475,2021-04-16,BEL,81085.447,19.97,41.8,79.348,2035.7910000000002
12476,2021-04-17,BEL,81411.005,20.42,41.8,79.348,2038.9720000000002
12477,2021-04-18,BEL,81668.563,20.47,41.8,80.036,2041.465
12478,2021-04-19,BEL,81808.689,20.96,41.8,81.325,2044.474
12479,2021-04-20,BEL,82103.557,21.37,41.8,79.60600000000001,2048.944
12480,2021-04-21,BEL,82543.108,22.12,41.8,80.37899999999999,2051.781
12481,2021-04-22,BEL,82917.667,22.9,41.8,78.23,2055.391
12482,2021-04-23,BEL,83225.516,23.46,41.8,77.457,2059.26
12483,2021-04-24,BEL,83563.711,23.84,41.8,76.167,2062.355
12484,2021-04-25,BEL,83768.055,23.9,41.8,76.167,2065.278
12485,2021-04-26,BEL,83911.621,24.38,41.8,76.683,2068.802
12486,2021-04-27,BEL,84164.88,24.72,41.8,76.683,2072.155
12487,2021-04-28,BEL,84502.302,25.4,41.8,76.339,2075.25
12488,2021-04-29,BEL,84817.2,26.16,41.8,74.27600000000001,2079.118
12489,2021-04-30,BEL,85127.284,26.68,41.8,73.502,2082.987
12490,2021-05-01,BEL,85402.80900000001,27.02,41.8,70.837,2085.394
12491,2021-05-02,BEL,85585.74699999999,27.05,41.8,70.923,2088.231
12492,2021-05-03,BEL,85700.42800000001,27.63,41.8,71.439,2090.896
12493,2021-05-04,BEL,85935.204,28.21,41.8,68.344,2094.764
12494,2021-05-05,BEL,86289.304,28.94,41.8,65.077,2098.117
12495,2021-05-06,BEL,86591.73599999999,29.7,41.8,63.96,2101.384
12496,2021-05-07,BEL,86911.793,30.57,41.8,62.498000000000005,2104.737
12497,2021-05-08,BEL,87200.98599999999,31.27,41.8,60.778999999999996,2107.144
12498,2021-05-09,BEL,87395.101,31.33,41.8,60.349,2110.5820000000003
12499,2021-05-10,BEL,87504.021,32.01,41.8,61.037,2113.333
12500,2021-05-11,BEL,87715.15699999999,32.52,41.8,58.974,2115.569
12501,2021-05-12,BEL,87994.636,33.08,41.8,56.738,2117.374
12502,2021-05-13,BEL,88243.082,33.42,41.8,55.363,2118.663
12503,2021-05-14,BEL,88383.29400000001,33.78,41.8,55.277,2120.297
12504,2021-05-15,BEL,88552.39199999999,34.06,41.8,53.386,2122.188
12505,2021-05-16,BEL,88711.603,34.08,41.8,53.214,2124.165
12506,2021-05-17,BEL,88795.164,34.83,41.8,52.698,2125.369
12507,2021-05-18,BEL,88951.538,35.71,41.8,51.151,2127.604
12508,2021-05-19,BEL,89278.214,36.39,41.8,50.635,2129.237
12509,2021-05-20,BEL,89552.621,36.99,41.8,48.31399999999999,2131.472
12510,2021-05-21,BEL,89802.442,37.59,41.8,46.422,2132.762
12511,2021-05-22,BEL,90018.73599999999,37.97,41.8,46.766000000000005,2133.966
12512,2021-05-23,BEL,90169.436,38.03,41.8,46.593999999999994,2135.599
12513,2021-05-24,BEL,90250.332,38.26,41.8,46.593999999999994,2136.545
12514,2021-05-25,BEL,90323.834,38.78,41.8,45.648999999999994,2138.264
12515,2021-05-26,BEL,90493.619,39.09,41.8,43.67100000000001,2139.639
12516,2021-05-27,BEL,90742.15,39.44,41.8,42.21,2140.757
12517,2021-05-28,BEL,90945.03300000001,39.78,41.8,40.319,2141.445
12518,2021-05-29,BEL,91104.93199999999,40.15,41.8,38.771,2142.39
12519,2021-05-30,BEL,91228.46699999999,40.19,41.8,37.998000000000005,2144.024
12520,2021-05-31,BEL,91297.32699999999,40.76,41.8,37.74,2145.313
12521,2021-06-01,BEL,91426.106,41.31,41.8,34.731,2146.431
12522,2021-06-02,BEL,91585.91900000001,42.01,41.8,32.496,2147.634
12523,2021-06-03,BEL,91723.381,42.81,41.8,31.378,2148.752
12524,2021-06-04,BEL,91847.94699999999,43.51,41.8,29.401,2150.385
12525,2021-06-05,BEL,91974.147,44.28,41.8,28.971,2150.815
12526,2021-06-06,BEL,92053.925,44.51,41.8,28.455,2152.019
12527,2021-06-07,BEL,92094.244,45.36,41.8,28.885,2152.706
12528,2021-06-08,BEL,92171.95800000001,46.09,41.8,27.424,2153.5660000000003
12529,2021-06-09,BEL,92273.65699999999,46.89,41.8,26.564,2154.426
12530,2021-06-10,BEL,92346.386,47.59,41.8,25.962,2155.028
12531,2021-06-11,BEL,92413.784,48.36,41.8,25.79,2155.629
12532,2021-06-12,BEL,92480.58,49.03,41.8,24.500999999999998,2156.145
12533,2021-06-13,BEL,92529.84,49.17,41.8,23.555,2156.7470000000003
12534,2021-06-14,BEL,92550.558,49.85,41.8,23.726999999999997,2157.177
12535,2021-06-15,BEL,92594.229,50.65,41.8,22.008000000000003,2157.6929999999998
12536,2021-06-16,BEL,92651.913,51.7,41.8,21.234,2158.638
12537,2021-06-17,BEL,92694.295,52.88,41.8,20.116,2159.24
12538,2021-06-18,BEL,92694.295,54.07,41.8,18.225,2159.24
12539,2021-06-19,BEL,92765.906,54.9,41.8,17.451,2160.529
12540,2021-06-20,BEL,92794.36099999999,55.17,41.8,17.537,2160.873
12541,2021-06-21,BEL,92813.704,55.88,41.8,17.709,2161.303
12542,2021-06-22,BEL,92847.661,56.42,41.8,15.818,2161.561
12543,2021-06-23,BEL,92935.86300000001,57.48,41.8,15.732000000000001,2161.991
12544,2021-06-24,BEL,93008.677,58.56,41.8,15.044,2162.249
12545,2021-06-25,BEL,93057.507,59.58,41.8,13.497,2162.937
12546,2021-06-26,BEL,93057.507,60.19,41.8,12.809000000000001,2162.937
12547,2021-06-27,BEL,93057.507,60.43,41.8,12.895,2162.937
12548,2021-06-28,BEL,93143.646,61.02,41.8,12.637,2163.624
12549,2021-06-29,BEL,93235.80300000001,61.52,41.8,12.293,2163.7960000000003
12550,2021-06-30,BEL,93285.75,62.26,41.8,11.52,2164.054
18597,2021-01-05,BGR,29781.104,0.08,44.7,59.593999999999994,1145.7730000000001
18598,2021-01-06,BGR,29926.392000000003,0.11,44.7,56.983999999999995,1154.328
18599,2021-01-07,BGR,30052.105,0.16,44.7,54.95399999999999,1162.448
18600,2021-01-08,BGR,30161.287999999997,0.19,44.7,54.663999999999994,1171.292
18601,2021-01-09,BGR,30218.417,0.2,44.7,55.099,1174.047
18603,2021-01-11,BGR,30323.541,0.21,44.7,55.099,1193.622
18604,2021-01-12,BGR,30432.289,0.23,44.7,54.373999999999995,1200.437
18605,2021-01-13,BGR,30509.862999999998,0.25,44.7,53.214,1210.587
18606,2021-01-14,BGR,30587.437,0.26,44.7,50.458999999999996,1217.402
18607,2021-01-15,BGR,30667.476000000002,0.26,44.7,49.733999999999995,1226.247
18608,2021-01-16,BGR,30701.26,0.27,44.7,49.733999999999995,1228.712
18609,2021-01-17,BGR,30712.425,0.27,44.7,49.299,1230.017
18610,2021-01-18,BGR,30795.074,0.27,44.7,49.443999999999996,1241.906
18611,2021-01-19,BGR,30873.952999999998,0.28,44.7,47.70399999999999,1249.011
18612,2021-01-20,BGR,30943.842,0.29,44.7,46.108999999999995,1254.376
18613,2021-01-21,BGR,31009.816000000003,0.3,44.7,47.413999999999994,1267.4260000000002
18614,2021-01-22,BGR,31091.884,0.31,44.7,43.06399999999999,1275.836
18615,2021-01-23,BGR,31130.453999999998,0.31,44.7,41.178999999999995,1277.576
18616,2021-01-24,BGR,31147.999,0.31,44.7,40.744,1278.881
18617,2021-01-25,BGR,31259.937,0.32,44.7,41.034,1287.5810000000001
18618,2021-01-26,BGR,31379.85,0.34,44.7,40.454,1292.8010000000002
18619,2021-01-27,BGR,31466.558999999997,0.37,44.7,40.744,1296.861
18620,2021-01-28,BGR,31547.757999999998,0.39,44.7,38.424,1301.066
18621,2021-01-29,BGR,31648.531000000003,0.4,44.7,37.264,1306.14
18622,2021-01-30,BGR,31699.135,0.41,44.7,37.844,1309.04
18623,2021-01-31,BGR,31717.985,0.41,44.7,38.134,1311.505
18624,2021-02-01,BGR,31838.623,0.42,44.7,38.279,1325.57
18625,2021-02-02,BGR,31978.836,0.45,44.7,38.424,1330.79
18626,2021-02-03,BGR,32083.09,0.49,44.7,40.454,1336.59
18627,2021-02-04,BGR,32211.123,0.54,44.7,41.178999999999995,1344.42
18628,2021-02-05,BGR,32343.071,0.57,44.7,40.164,1348.77
18629,2021-02-06,BGR,32414.555,0.57,44.7,40.019,1350.075
18630,2021-02-07,BGR,32440.944,0.57,44.7,40.744,1352.975
18631,2021-02-08,BGR,32602.617000000002,0.6,44.7,40.309,1365.88
18632,2021-02-09,BGR,32778.354,0.64,44.7,39.729,1374.869
18633,2021-02-10,BGR,32910.737,0.69,44.7,38.569,1381.394
18634,2021-02-11,BGR,33065.885,0.75,44.7,39.584,1386.3239999999998
18635,2021-02-12,BGR,33205.953,0.78,44.7,42.483999999999995,1391.109
18636,2021-02-13,BGR,33279.322,0.79,44.7,44.07899999999999,1393.139
18637,2021-02-14,BGR,33302.956,0.79,44.7,43.788999999999994,1395.4589999999998
18638,2021-02-15,BGR,33457.814,0.81,44.7,43.644,1402.274
18639,2021-02-16,BGR,33653.416,0.85,44.7,41.903999999999996,1406.914
18640,2021-02-17,BGR,33834.083,0.9,44.7,41.178999999999995,1412.859
18641,2021-02-18,BGR,33991.551,0.94,44.7,42.919,1418.9489999999998
18642,2021-02-19,BGR,34203.683,1.12,44.7,43.498999999999995,1424.024
18643,2021-02-20,BGR,34283.142,1.18,44.7,45.818999999999996,1426.634
18644,2021-02-21,BGR,34316.056000000004,1.34,44.7,45.818999999999996,1428.809
18645,2021-02-22,BGR,34595.177,1.5,44.7,46.544,1440.263
18646,2021-02-23,BGR,34856.172999999995,1.72,44.7,48.428999999999995,1446.7879999999998
18647,2021-02-24,BGR,35107.454,1.98,44.7,50.604,1453.7479999999998
18648,2021-02-25,BGR,35371.64,2.23,44.7,53.504,1461.433
18649,2021-02-26,BGR,35615.382000000005,2.43,44.7,53.648999999999994,1468.5379999999998
18650,2021-02-27,BGR,35771.834,2.5,44.7,54.809,1474.193
18651,2021-02-28,BGR,35819.974,2.54,44.7,55.099,1477.6729999999998
18652,2021-03-01,BGR,36195.227999999996,2.68,44.7,57.129,1494.638
18653,2021-03-02,BGR,36543.657999999996,2.93,44.7,60.028999999999996,1506.672
18654,2021-03-03,BGR,36710.985,2.99,44.7,61.333999999999996,1509.862
18655,2021-03-04,BGR,37029.69,3.22,44.7,61.623999999999995,1523.3470000000002
18656,2021-03-05,BGR,37465.263999999996,3.4,44.7,63.799,1532.7720000000002
18657,2021-03-06,BGR,37672.031,3.44,44.7,63.364,1535.9620000000002
18658,2021-03-07,BGR,37744.095,3.46,44.7,65.539,1539.007
18659,2021-03-08,BGR,38178.363,3.53,44.7,66.119,1560.757
18660,2021-03-09,BGR,38686.146,3.63,44.7,72.934,1580.766
18661,2021-03-10,BGR,39088.37,3.72,44.7,72.064,1594.8310000000001
18662,2021-03-11,BGR,39540.907999999996,3.92,44.7,72.64399999999999,1608.606
18663,2021-03-12,BGR,39998.956,4.05,44.7,72.789,1623.396
18664,2021-03-13,BGR,40291.707,4.06,44.7,73.369,1628.906
18665,2021-03-14,BGR,40390.16,4.07,44.7,75.689,1636.3
18666,2021-03-15,BGR,41062.515,4.08,44.7,77.28399999999999,1663.415
18667,2021-03-16,BGR,41696.736000000004,4.12,44.7,83.664,1678.93
18668,2021-03-17,BGR,42305.871,4.16,44.7,88.73899999999999,1698.65
18669,2021-03-18,BGR,42887.023,4.19,44.7,88.304,1713.4389999999999
18670,2021-03-19,BGR,43490.504,4.25,44.7,97.149,1730.114
18671,2021-03-20,BGR,43858.943,4.29,44.7,99.904,1735.0439999999999
18672,2021-03-21,BGR,43995.676,4.32,44.7,100.193,1742.729
18673,2021-03-22,BGR,44643.380999999994,4.39,44.7,100.04899999999999,1767.234
18674,2021-03-23,BGR,45346.765999999996,4.5,44.7,100.193,1784.4879999999998
18675,2021-03-24,BGR,45981.130999999994,4.66,44.7,105.70299999999999,1799.858
18676,2021-03-25,BGR,46559.383,4.82,44.7,107.73299999999999,1814.213
18677,2021-03-26,BGR,47158.079000000005,4.98,44.7,111.50299999999999,1827.118
18678,2021-03-27,BGR,47525.937999999995,5.02,44.7,108.89299999999999,1834.223
18679,2021-03-28,BGR,47668.471,5.05,44.7,111.50299999999999,1842.922
18680,2021-03-29,BGR,48320.526,5.15,44.7,112.083,1872.3570000000002
18681,2021-03-30,BGR,49071.035,5.3,44.7,109.038,1894.832
18682,2021-03-31,BGR,49681.041,5.47,44.7,108.458,1913.536
18683,2021-04-01,BGR,50216.663,5.63,44.7,111.93799999999999,1930.356
